itemId,sellerItemRevision,sku,title,shortDescription,description,price,currency,categoryPath,categoryIdPath,categoryId,condition,conditionId,conditionDescription,itemLocation,stateOrProvince,postalCode,country,image,additionalImages,brand,mpn,gtin,itemCreationDate,seller,estimatedAvailabilities,shippingOptions,shipToLocations,returnTerms,taxes,localizedAspects,topRatedBuyingExperience,buyingOptions,itemWebUrl,paymentMethods,immediatePay,enabledForGuestCheckout,eligibleForInlineCheckout,lotSize,legacyItemId,priorityListing,adultOnly,listingMarketplaceId,price_anpassen,aspects
v1|318651301991|0,,,"FITOK, PRESSURE RELIEF VALVE, MODEL HARSS-FH9-FNS12-2, MAWP 20000 PSIG, SST, NEW","MANUFACTURER: FITOK. BODY MATERIAL: 316 SST. TYPE: HIGH PRESSURE RELIEF VALVE. TUBE OD SIZE: 9/16"". WORKING TEMPERATURE: 32F TO 100F. MODEL: HARSS-FH9-FNS12-2. OUTLET CONNECTION TYPE: 3/4"" NPT.","FITOK, PRESSURE RELIEF VALVE, MODEL HARSS-FH9-FNS12-2, MAWP 20000 PSIG, SST, NEW OLD STOCK (NOS), SURPLUS DOES NOT COME WITH ORIGINAL, OEM PACKAGING . THE PRESSURE RELIEF VALVE MAY HAVE SOME SCRATCHES, DINGS, MINOR SURFACE RUST AND/OR DUST DUE TO STORAGE. THE FITOK PRESSURE RELIEF VALVE (MODEL HARSS-FH9-FNS12-2) IS NEW OLD STOCK, SURPLUS . PLEASE SEE PICTURES FOR MORE DETAILS. SPECIFICS: MANUFACTURER: FITOK MODEL: HARSS-FH9-FNS12-2 SERIES: HAR TYPE: HIGH PRESSURE RELIEF VALVE TUBE OD SIZE: 9/16"" OUTLET CONNECTION TYPE: 3/4"" NPT BODY MATERIAL: 316 SST SET PRESSURE: 10,000-20,000 PSIG (103-1379 BAR) WORKING TEMPERATURE: 32F TO 100F QUANTITY OF 1 ( DOES NOT COME IN ORIGINAL, OEM PACKAGING ) Here at Jory L. Bernard, The Farm LLC.  We have a large selection of new surplus and used industrial service equipment. Our inventory is always updating!          SECTION  2023 R9-A3 OOO STH Note to Our Valued Customers: Thank you for shopping with Jory L. Bernard, JLB-The Farm on eBay. We strive for 100% customer satisfaction and 100% positive feedback! If you are not completely satisfied with your purchase, please CONTACT us first to give us the opportunity to make it right BEFORE leaving negative feedback! We sell and ship numerous items a day and complete a 3-point inspection process to verify that the correct items are shipped. Mistakes, however, do happen and items sometimes get damaged during transit. We greatly appreciate your patronage of our small American business!! Note to International buyers: Please note that import duties, taxes, and charges are not included in the item price or shipping cost. THE ADDITIONAL CHARGES ARE THE BUYER'S RESPONSIBILITY . Please check with your country's customs office to determine what these additional costs will be prior to purchasing. Custom fees are normally charged by the shipping company or collected when you pick up the item.","{'value': '340.00', 'currency': 'USD'}",,"Business & Industrial|Hydraulics, Pneumatics, Pumps & Plumbing|Valves & Manifolds|Other Valves & Manifolds",12576|183978|184112|184148,184148,New – Open box,1500,"DOES NOT COME WITH ORIGINAL, OEM PACKAGING. THE PRESSURE RELIEF VALVE MAY HAVE SOME SCRATCHES, DINGS, MINOR SURFACE RUST AND/OR DUST DUE TO STORAGE. THE FITOK PRESSURE RELIEF VALVE (MODEL HARSS-FH9-FNS12-2) IS NEW OLD STOCK, SURPLUS. PLEASE SEE PICTURES FOR MORE DETAILS.","{'city': 'Broussard', 'stateOrProvince': 'Louisiana', 'postalCode': '705**', 'country': 'US'}",,,,"{'imageUrl': 'https://i.ebayimg.com/images/g/gxAAAeSwzIxqagwU/s-l1600.jpg', 'width': 1194, 'height': 1599}","[{'imageUrl': 'https://i.ebayimg.com/images/g/JSgAAeSw3mlqagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/MJwAAeSwGs1qagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/z2MAAeSwzDRqagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/pMsAAeSwms5qagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/uKYAAeSw7EhqagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/TJ8AAeSwtcBqagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/DZwAAeSwan9qagwU/s-l225.jpg', 'width': None, 'height': None}, {'imageUrl': 'https://i.ebayimg.com/images/g/9xMAAeSwimlqagwU/s-l225.jpg', 'width': None, 'height': None}]",FITOK,HARSS-FH9-FNS12-2,,2026-07-29T14:20:30.000Z,"{'username': 'jlb_the_farm', 'feedbackScore': 1943, 'feedbackPercentage': '99.9', 'imageUrl': None, 'width': None, 'height': None}","[{'deliveryOptions': ['SELLER_ARRANGED_LOCAL_PICKUP'], 'estimatedAvailabilityStatus': 'IN_STOCK', 'estimatedAvailableQuantity': 2, 'estimatedSoldQuantity': 0, 'estimatedRemainingQuantity': 2}]",,"{'regionIncluded': [{'regionName': 'United States', 'regionType': 'COUNTRY', 'regionId': 'US'}], 'regionExcluded': [{'regionName': 'French Polynesia', 'regionType': 'COUNTRY', 'regionId': 'PF'}, {'regionName': 'Libya', 'regionType': 'COUNTRY', 'regionId': 'LY'}, {'regionName': 'New Caledonia', 'regionType': 'COUNTRY', 'regionId': 'NC'}, {'regionName': 'Guadeloupe', 'regionType': 'COUNTRY', 'regionId': 'GP'}, {'regionName': 'Venezuela', 'regionType': 'COUNTRY', 'regionId': 'VE'}, {'regionName': 'Reunion', 'regionType': 'COUNTRY', 'regionId': 'RE'}, {'regionName': 'Barbados', 'regionType': 'COUNTRY', 'regionId': 'BB'}, {'regionName': 'Martinique', 'regionType': 'COUNTRY', 'regionId': 'MQ'}, {'regionName': 'French Guiana', 'regionType': 'COUNTRY', 'regionId': 'GF'}, {'regionName': 'Ukraine', 'regionType': 'COUNTRY', 'regionId': 'UA'}, {'regionName': 'Russian Federation', 'regionType': 'COUNTRY', 'regionId': 'RU'}]}","{'returnsAccepted': True, 'refundMethod': 'MONEY_BACK', 'returnMethod': 'REPLACEMENT', 'returnShippingCostPayer': 'BUYER', 'returnPeriod': {'value': 30, 'unit': 'CALENDAR_DAY'}}","[{'taxJurisdiction': {'region': {'regionName': 'Alabama', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'AL'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Alaska', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'AK'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Arizona', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'AZ'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Arkansas', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'AR'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'California', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'CA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Colorado', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'CO'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Connecticut', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'CT'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'District of Columbia', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'DC'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Florida', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'FL'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Georgia', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'GA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Hawaii', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'HI'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Idaho', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'ID'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Illinois', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'IL'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Indiana', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'IN'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Iowa', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'IA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Kansas', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'KS'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Kentucky', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'KY'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Louisiana', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'LA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Maine', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'ME'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Maryland', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'MD'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Massachusetts', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'MA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Michigan', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'MI'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Minnesota', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'MN'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Mississippi', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'MS'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Nebraska', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NE'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Nevada', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NV'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'New Jersey', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NJ'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'New Mexico', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NM'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'New York', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NY'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'North Carolina', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'NC'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'North Dakota', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'ND'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Ohio', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'OH'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Oklahoma', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'OK'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Pennsylvania', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'PA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Puerto Rico', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'PR'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Rhode Island', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'RI'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'South Carolina', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'SC'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'South Dakota', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'SD'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Tennessee', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'TN'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Texas', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'TX'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Utah', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'UT'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Vermont', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'VT'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Virginia', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'VA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Washington', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'WA'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'West Virginia', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'WV'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Wisconsin', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'WI'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}, {'taxJurisdiction': {'region': {'regionName': 'Wyoming', 'regionType': 'STATE_OR_PROVINCE'}, 'taxJurisdictionId': 'WY'}, 'taxType': 'STATE_SALES_TAX', 'shippingAndHandlingTaxed': True, 'includedInPrice': False, 'ebayCollectAndRemitTax': True}]","[{'type': 'STRING', 'name': 'Brand', 'value': 'FITOK'}, {'type': 'STRING', 'name': 'MPN', 'value': 'HARSS-FH9-FNS12-2'}, {'type': 'STRING', 'name': 'Unit Quantity', 'value': '1'}]",False,"['FIXED_PRICE', 'BEST_OFFER']",https://www.ebay.com/itm/318651301991?amdata=enc%3AAQALAAAAoCHNgUiiE%2FjQhlDTaMiAde9Aevj0hMTHfiAhg1lvM6ET1ZIX9abv%2BQxI4xTI0jiwv99C3GVPCch7QvD4p4Oxl%2FjcBxvabdEmPCBQVESS2LJh3qmO1OF5F%2BgG3TR0BCRIe368TSJsMCeIN7Yn6AG7G9K833zkOoownf1%2BZWbb8ssYDSXfFxESuBoO%2Bexx32syEJihxgeCbupSX6ox0lb6jgI%3D,"[{'paymentMethodType': 'OTHER'}, {'paymentMethodType': 'WALLET', 'paymentMethodBrands': [{'paymentMethodBrandType': 'PAYPAL'}, {'paymentMethodBrandType': 'APPLE_PAY'}, {'paymentMethodBrandType': 'GOOGLE_PAY'}]}, {'paymentMethodType': 'CREDIT_CARD', 'paymentMethodBrands': [{'paymentMethodBrandType': 'VISA'}, {'paymentMethodBrandType': 'MASTERCARD'}, {'paymentMethodBrandType': 'DISCOVER'}, {'paymentMethodBrandType': 'DINERS_CLUB'}]}]",True,False,True,0,318651301991,True,False,EBAY_US,1.6,
